h3,total,prop_sin_asal,prop_peq_patr,prop_myg_patr,prop_agric,prop_ganaderia,hc_clst_4,hc_clst_5,hc_clst_6,hc_clst_7
87a946926ffffff,1,1,0,0,1,0,4,5,5,7
87a946984ffffff,1,1,0,0,0,1,3,3,3,3
87a946991ffffff,1,1,0,0,0,1,3,3,3,3
87a94699dffffff,1,0,0,1,0,1,1,4,4,4
87a946b31ffffff,4,0,0.5,0.5,0.25,0,1,1,1,1
87a946b41ffffff,5,0.2,0.6,0.2,0.2,0.6,1,1,1,1
87a946b44ffffff,1,0,1,0,0,0,1,1,1,1
87a946b45ffffff,2,0,1,0,0.5,0,1,1,1,1
87a946b48ffffff,2,1,0,0,0,0,4,5,5,5
87a946b51ffffff,1,0,1,0,0,0,1,1,1,1
87a946b61ffffff,1,1,0,0,0,1,3,3,3,3
87a946b6affffff,1,0,1,0,0,1,2,2,2,2
87a946b6bffffff,2,1,0,0,0.5,0,4,5,5,7
87a946b6cffffff,5,0.8,0.2,0,0.8,0,4,5,5,7
87a946b6effffff,28,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.35714285714285715,0.42857142857142855,1,1,1,1
87a946b85ffffff,1,0,0,1,0,0,1,4,4,4
87a946ba9ffffff,1,0,1,0,1,0,1,1,6,6
87a946c00ffffff,2,1,0,0,0,0.5,4,5,5,5
87a946c02ffffff,1,1,0,0,0,0,4,5,5,5
87a946c03ffffff,2,1,0,0,0,0.5,4,5,5,5
87a946c04ffffff,1,1,0,0,0,0,4,5,5,5
87a946c0cffffff,1,0,0,1,1,0,1,4,4,4
87a946c0effffff,1,1,0,0,0,0,4,5,5,5
87a946c11ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a946c14ffffff,2,1,0,0,0,1,3,3,3,3
87a946c15ffffff,2,1,0,0,0,0.5,4,5,5,5
87a946c18ffffff,7,0,0.8571428571428571,0.14285714285714285,1,0,1,1,1,1
87a946c19ffffff,1,0,1,0,1,0,1,1,6,6
87a946c1affffff,1,1,0,0,0,0,4,5,5,5
87a946c1bffffff,2,1,0,0,0,0.5,4,5,5,5
87a946c1cffffff,1,1,0,0,0,1,3,3,3,3
87a946c1dffffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a946c1effffff,4,1,0,0,0,0,4,5,5,5
87a946c20ffffff,1,1,0,0,1,0,4,5,5,7
87a946c21ffffff,1,1,0,0,0,1,3,3,3,3
87a946c24ffffff,1,1,0,0,0,0,4,5,5,5
87a946c25ffffff,2,1,0,0,0,0,4,5,5,5
87a946c26ffffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a946c28ffffff,4,1,0,0,0,0.75,4,5,5,5
87a946c29ffffff,1,1,0,0,0,0,4,5,5,5
87a946c2bffffff,1,0,1,0,1,0,1,1,6,6
87a946c2cffffff,2,1,0,0,0,1,3,3,3,3
87a946c2dffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a946c30ffffff,2,1,0,0,0,0.5,4,5,5,5
87a946c31ffffff,1,1,0,0,0,0,4,5,5,5
87a946c33ffffff,1,0,1,0,1,0,1,1,6,6
87a946c34ffffff,2,0,1,0,0.5,0,1,1,1,1
87a946c35ffffff,6,0.6666666666666666,0.3333333333333333,0,0.5,0,4,5,5,7
87a946c40ffffff,1,0,1,0,1,0,1,1,6,6
87a946c46ffffff,1,1,0,0,0,0,4,5,5,5
87a946c4effffff,1,0,0,1,1,0,1,4,4,4
87a946c51ffffff,1,1,0,0,1,0,4,5,5,7
87a946c55ffffff,7,0.42857142857142855,0.5714285714285714,0,0.5714285714285714,0.2857142857142857,4,5,5,5
87a946c63ffffff,1,1,0,0,0,1,3,3,3,3
87a946c64ffffff,1,1,0,0,1,0,4,5,5,7
87a946c71ffffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87a946c72ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a946c73ffffff,17,0,0.6470588235294118,0.35294117647058826,0.4117647058823529,0.5882352941176471,1,1,1,1
87a946c76ffffff,1,1,0,0,0,0,4,5,5,5
87a946c88ffffff,2,1,0,0,0,0.5,4,5,5,5
87a946c8bffffff,1,1,0,0,0,1,3,3,3,3
87a946c96ffffff,2,1,0,0,0,0.5,4,5,5,5
87a946ca4ffffff,1,1,0,0,0,1,3,3,3,3
87a946cabffffff,1,1,0,0,0,0,4,5,5,5
87a946cb5ffffff,1,1,0,0,0,0,4,5,5,5
87a946cc4ffffff,1,1,0,0,0,1,3,3,3,3
87a946cc9ffffff,2,1,0,0,0,0,4,5,5,5
87a946ccdffffff,1,1,0,0,0,0,4,5,5,5
87a946cf1ffffff,1,1,0,0,0,0,4,5,5,5
87a946cf2ffffff,1,1,0,0,0,1,3,3,3,3
87a946cf5ffffff,8,0.125,0.625,0.25,0.75,0.125,1,1,1,1
87a946d00ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a946d01ffffff,1,1,0,0,1,0,4,5,5,7
87a946d02ffffff,1,1,0,0,1,0,4,5,5,7
87a946d03ffffff,1,1,0,0,1,0,4,5,5,7
87a946d04ffffff,4,1,0,0,0.5,0.25,4,5,5,7
87a946d06ffffff,3,1,0,0,0,0.3333333333333333,4,5,5,5
87a946d08ffffff,32,0.0625,0.78125,0.15625,0.96875,0,1,1,1,1
87a946d09ffffff,1,0,1,0,1,0,1,1,6,6
87a946d0affffff,11,0,0.6363636363636364,0.3636363636363637,0.9090909090909092,0.09090909090909093,1,1,1,1
87a946d0bffffff,1,0,0,1,1,0,1,4,4,4
87a946d0cffffff,4,0.75,0,0.25,1,0,1,1,1,1
87a946d0effffff,6,0.3333333333333333,0,0.6666666666666666,1,0,1,1,1,1
87a946d10ffffff,1,1,0,0,0,0,4,5,5,5
87a946d11ffffff,1,0,1,0,1,0,1,1,6,6
87a946d13ffffff,4,0.75,0,0.25,0.25,0,1,1,1,1
87a946d15ffffff,1,1,0,0,0,0,4,5,5,5
87a946d16ffffff,5,1,0,0,0.2,0.4,4,5,5,5
87a946d18ffffff,1,0,1,0,0,1,2,2,2,2
87a946d19ffffff,1,0,1,0,0,0,1,1,1,1
87a946d1affffff,24,0,0.7916666666666666,0.20833333333333337,0.8333333333333334,0.08333333333333333,1,1,1,1
87a946d1bffffff,1,1,0,0,0,0,4,5,5,5
87a946d1cffffff,11,0,0.9090909090909092,0.09090909090909093,0.9090909090909092,0,1,1,1,1
87a946d1effffff,36,0,0.8611111111111112,0.1388888888888889,0.75,0.1388888888888889,1,1,1,1
87a946d20ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a946d22ffffff,1,1,0,0,0,0,4,5,5,5
87a946d24ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a946d28ffffff,4,0.75,0.25,0,0.25,0.25,4,5,5,5
87a946d2affffff,3,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0,4,5,5,7
87a946d2bffffff,2,1,0,0,1,0,4,5,5,7
87a946d2cffffff,1,0,1,0,1,0,1,1,6,6
87a946d34ffffff,2,1,0,0,0,0,4,5,5,5
87a946d35ffffff,2,1,0,0,0,0,4,5,5,5
87a946d36ffffff,2,1,0,0,0,0.5,4,5,5,5
87a946d42ffffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a946d44ffffff,1,1,0,0,0,1,3,3,3,3
87a946d46ffffff,2,1,0,0,0.5,0,4,5,5,7
87a946d4affffff,1,1,0,0,0,0,4,5,5,5
87a946d50ffffff,1,1,0,0,1,0,4,5,5,7
87a946d52ffffff,1,1,0,0,0,0,4,5,5,5
87a946d53ffffff,3,1,0,0,0,0.3333333333333333,4,5,5,5
87a946d54ffffff,5,0.8,0.2,0,0.8,0.2,4,5,5,7
87a946d55ffffff,4,1,0,0,0.25,0.25,4,5,5,5
87a946d56ffffff,1,1,0,0,0,1,3,3,3,3
87a946d5cffffff,1,1,0,0,0,1,3,3,3,3
87a946d5effffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87a946d65ffffff,1,0,0,1,0,0,1,4,4,4
87a946d70ffffff,2,0,1,0,1,0,1,1,6,6
87a946d73ffffff,2,0,1,0,1,0,1,1,6,6
87a946d76ffffff,1,1,0,0,0,0,4,5,5,5
87a946d80ffffff,3,1,0,0,0,0.3333333333333333,4,5,5,5
87a946d81ffffff,4,1,0,0,0,0.25,4,5,5,5
87a946d82ffffff,1,1,0,0,0,0,4,5,5,5
87a946d83ffffff,1,1,0,0,0,0,4,5,5,5
87a946d84ffffff,7,1,0,0,0,0.2857142857142857,4,5,5,5
87a946d85ffffff,10,1,0,0,0.3,0.2,4,5,5,5
87a946d86ffffff,2,1,0,0,0,0.5,4,5,5,5
87a946d8affffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87a946d8cffffff,3,1,0,0,0,0.3333333333333333,4,5,5,5
87a946d8dffffff,2,1,0,0,0.5,0,4,5,5,7
87a946d8effffff,2,1,0,0,0,0,4,5,5,5
87a946d95ffffff,2,1,0,0,0,0,4,5,5,5
87a946d98ffffff,3,1,0,0,0,0,4,5,5,5
87a946d99ffffff,3,1,0,0,0,0.3333333333333333,4,5,5,5
87a946d9bffffff,1,1,0,0,0,0,4,5,5,5
87a946d9cffffff,5,1,0,0,0,0.6,4,5,5,5
87a946d9dffffff,5,1,0,0,0,0,4,5,5,5
87a946da0ffffff,4,1,0,0,0.5,0,4,5,5,7
87a946da1ffffff,2,1,0,0,0.5,0,4,5,5,7
87a946da2ffffff,6,1,0,0,0.16666666666666666,0,4,5,5,7
87a946da3ffffff,1,1,0,0,1,0,4,5,5,7
87a946da4ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a946da5ffffff,2,1,0,0,0,0,4,5,5,5
87a946da6ffffff,8,1,0,0,0.625,0,4,5,5,7
87a946da8ffffff,1,1,0,0,0,1,3,3,3,3
87a946da9ffffff,2,1,0,0,0,0,4,5,5,5
87a946daaffffff,3,1,0,0,0.3333333333333333,0,4,5,5,7
87a946dabffffff,5,1,0,0,0.2,0,4,5,5,7
87a946dacffffff,3,1,0,0,0,0.3333333333333333,4,5,5,5
87a946dadffffff,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,1,1,1
87a946daeffffff,1,1,0,0,1,0,4,5,5,7
87a946db0ffffff,4,1,0,0,0,0,4,5,5,5
87a946db1ffffff,5,1,0,0,0.2,0,4,5,5,7
87a946db2ffffff,6,1,0,0,0.3333333333333333,0,4,5,5,7
87a946db3ffffff,5,1,0,0,0.2,0,4,5,5,7
87a946db5ffffff,7,1,0,0,0.5714285714285714,0,4,5,5,7
87a948136ffffff,1,1,0,0,0,1,3,3,3,3
87a9481a3ffffff,1,0,1,0,0,1,2,2,2,2
87a9481aeffffff,2,0,1,0,1,0,1,1,6,6
87a948802ffffff,1,0,0,1,0,1,1,4,4,4
87a948804ffffff,1,0,1,0,0,1,2,2,2,2
87a94881affffff,18,1,0,0,0.2222222222222222,0.1111111111111111,4,5,5,5
87a94881bffffff,12,0.5,0.4166666666666667,0.08333333333333333,0.25,0.5,1,1,1,1
87a94881dffffff,1,1,0,0,0,0,4,5,5,5
87a94881effffff,4,0.5,0.5,0,0.25,0.25,4,5,5,5
87a948848ffffff,3,1,0,0,0,1,3,3,3,3
87a948850ffffff,1,1,0,0,0,0,4,5,5,5
87a948853ffffff,2,1,0,0,0,0.5,4,5,5,5
87a948855ffffff,2,1,0,0,0.5,0,4,5,5,7
87a948880ffffff,4,0.75,0.25,0,0,0.75,4,5,5,5
87a948896ffffff,2,1,0,0,0,1,3,3,3,3
87a9488a8ffffff,1,1,0,0,0,0,4,5,5,5
87a9488a9ffffff,2,1,0,0,0,0.5,4,5,5,5
87a9488abffffff,1,1,0,0,0,1,3,3,3,3
87a9488acffffff,1,1,0,0,0,0,4,5,5,5
87a9488b2ffffff,1,1,0,0,0,1,3,3,3,3
87a9488e0ffffff,1,1,0,0,0,0,4,5,5,5
87a9488e6ffffff,1,1,0,0,0,0,4,5,5,5
87a9488f0ffffff,1,1,0,0,0,1,3,3,3,3
87a9488f2ffffff,1,1,0,0,0,0,4,5,5,5
87a9488f4ffffff,3,0.3333333333333333,0.6666666666666666,0,0,1,1,1,1,1
87a9488f6ffffff,11,1,0,0,0.09090909090909093,0.4545454545454546,4,5,5,5
87a948920ffffff,1,0,1,0,0,1,2,2,2,2
87a94895affffff,1,1,0,0,0,1,3,3,3,3
87a948969ffffff,1,0,1,0,0,0,1,1,1,1
87a948983ffffff,1,1,0,0,1,0,4,5,5,7
87a94898dffffff,1,0,0,1,0,1,1,4,4,4
87a94899dffffff,1,1,0,0,1,0,4,5,5,7
87a948a0cffffff,1,1,0,0,0,1,3,3,3,3
87a948a0effffff,1,1,0,0,0,1,3,3,3,3
87a948a1effffff,1,0,1,0,0,1,2,2,2,2
87a948a44ffffff,1,1,0,0,0,0,4,5,5,5
87a948a52ffffff,1,1,0,0,0,1,3,3,3,3
87a948a68ffffff,1,1,0,0,1,0,4,5,5,7
87a948a70ffffff,1,0,1,0,0,1,2,2,2,2
87a948a71ffffff,3,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87a948a75ffffff,1,1,0,0,0,0,4,5,5,5
87a948a80ffffff,2,1,0,0,0,1,3,3,3,3
87a948a85ffffff,1,0,1,0,0,1,2,2,2,2
87a948aa9ffffff,1,1,0,0,0,1,3,3,3,3
87a948ab0ffffff,1,0,1,0,0,1,2,2,2,2
87a948aedffffff,1,1,0,0,0,1,3,3,3,3
87a948b28ffffff,1,0,1,0,0,1,2,2,2,2
87a948b2cffffff,2,1,0,0,0,0,4,5,5,5
87a948b30ffffff,6,0.6666666666666666,0.3333333333333333,0,0,0.5,4,5,5,5
87a948b32ffffff,4,1,0,0,0,0.75,4,5,5,5
87a948b33ffffff,1,1,0,0,0,1,3,3,3,3
87a948b35ffffff,2,1,0,0,0,1,3,3,3,3
87a948b40ffffff,9,1,0,0,0.7777777777777778,0,4,5,5,7
87a948b41ffffff,10,0.9,0.1,0,0.9,0.1,4,5,5,7
87a948b44ffffff,1,1,0,0,1,0,4,5,5,7
87a948b45ffffff,5,1,0,0,0.6,0.2,4,5,5,7
87a948b46ffffff,1,1,0,0,1,0,4,5,5,7
87a948b59ffffff,1,1,0,0,1,0,4,5,5,7
87a948b6affffff,1,0,1,0,0,1,2,2,2,2
87a948b81ffffff,1,0,1,0,0,1,2,2,2,2
87a948c00ffffff,1,1,0,0,0,0,4,5,5,5
87a948c01ffffff,1,1,0,0,1,0,4,5,5,7
87a948c02ffffff,4,1,0,0,0.5,0.25,4,5,5,7
87a948c04ffffff,1,1,0,0,1,0,4,5,5,7
87a948c05ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a948c09ffffff,1,1,0,0,1,0,4,5,5,7
87a948c0cffffff,1,1,0,0,1,0,4,5,5,7
87a948c0dffffff,2,1,0,0,0.5,0,4,5,5,7
87a948c0effffff,2,1,0,0,0,0.5,4,5,5,5
87a948c10ffffff,6,1,0,0,0.3333333333333333,0.5,4,5,5,5
87a948c11ffffff,3,1,0,0,0.3333333333333333,0.3333333333333333,4,5,5,5
87a948c12ffffff,5,1,0,0,0.6,0.4,4,5,5,7
87a948c13ffffff,5,1,0,0,0.6,0.2,4,5,5,7
87a948c14ffffff,1,1,0,0,0,1,3,3,3,3
87a948c15ffffff,2,1,0,0,0,0.5,4,5,5,5
87a948c16ffffff,8,1,0,0,0.625,0.25,4,5,5,7
87a948c1cffffff,1,1,0,0,0,0,4,5,5,5
87a948c1effffff,1,1,0,0,0,1,3,3,3,3
87a948c21ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a948c29ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a948c2affffff,7,1,0,0,0.42857142857142855,0.5714285714285714,4,5,5,5
87a948c2bffffff,5,1,0,0,0.2,0.2,4,5,5,5
87a948c2effffff,3,1,0,0,0.3333333333333333,0.3333333333333333,4,5,5,5
87a948c32ffffff,1,1,0,0,0,0,4,5,5,5
87a948c33ffffff,1,1,0,0,1,0,4,5,5,7
87a948c45ffffff,3,0,1,0,0.6666666666666666,0,1,1,1,1
87a948c60ffffff,1,1,0,0,0,0,4,5,5,5
87a948c61ffffff,1,1,0,0,1,0,4,5,5,7
87a948c62ffffff,1,1,0,0,0,1,3,3,3,3
87a948c65ffffff,5,0.8,0.2,0,0.2,0.6,4,5,5,5
87a948c70ffffff,6,1,0,0,0.16666666666666666,0.5,4,5,5,5
87a948c73ffffff,1,1,0,0,0,1,3,3,3,3
87a948c75ffffff,1,1,0,0,0,0,4,5,5,5
87a948c76ffffff,10,1,0,0,0.4,0.4,4,5,5,5
87a948ca0ffffff,2,1,0,0,1,0,4,5,5,7
87a948ca1ffffff,5,0.4,0.4,0.2,0.4,0.6,1,1,1,1
87a948ca3ffffff,1,1,0,0,0,1,3,3,3,3
87a948ca5ffffff,1,1,0,0,0,0,4,5,5,5
87a948ca6ffffff,1,1,0,0,1,0,4,5,5,7
87a948ca8ffffff,1,1,0,0,1,0,4,5,5,7
87a948cacffffff,11,0.7272727272727273,0.2727272727272727,0,0.2727272727272727,0.6363636363636364,4,5,5,5
87a948caeffffff,2,1,0,0,0,1,3,3,3,3
87a948cb4ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a948cb6ffffff,1,1,0,0,0,1,3,3,3,3
87a948d0cffffff,2,0,1,0,0.5,0.5,1,1,1,1
87a948d2effffff,1,0,1,0,0,1,2,2,2,2
87a948d30ffffff,1,1,0,0,1,0,4,5,5,7
87a948d48ffffff,5,0.2,0.8,0,0,0.6,1,1,1,1
87a948d49ffffff,1,1,0,0,0,1,3,3,3,3
87a948d4bffffff,12,0.9166666666666666,0.08333333333333333,0,0.5833333333333334,0.4166666666666667,4,5,5,5
87a948d58ffffff,1,1,0,0,0,1,3,3,3,3
87a948d5bffffff,1,1,0,0,1,0,4,5,5,7
87a948d69ffffff,2,1,0,0,0,1,3,3,3,3
87a948d72ffffff,1,0,1,0,0,1,2,2,2,2
87a948d81ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a948d89ffffff,2,1,0,0,1,0,4,5,5,7
87a948d8affffff,1,1,0,0,0,1,3,3,3,3
87a948d8cffffff,4,1,0,0,1,0,4,5,5,7
87a948d9affffff,1,1,0,0,0,1,3,3,3,3
87a948d9bffffff,1,1,0,0,0,0,4,5,5,5
87a948da0ffffff,1,1,0,0,0,0,4,5,5,5
87a948da1ffffff,1,1,0,0,0,1,3,3,3,3
87a949873ffffff,4,0.25,0.75,0,0,1,1,1,1,1
87a9498b3ffffff,1,1,0,0,0,1,3,3,3,3
87a94994affffff,1,0,1,0,0,1,2,2,2,2
87a94994cffffff,1,1,0,0,0,1,3,3,3,3
87a94996cffffff,1,0,1,0,0,1,2,2,2,2
87a949983ffffff,1,0,1,0,0,1,2,2,2,2
87a949989ffffff,1,1,0,0,0,1,3,3,3,3
87a949993ffffff,2,1,0,0,0,1,3,3,3,3
87a949a11ffffff,1,0,1,0,0,1,2,2,2,2
87a949b10ffffff,3,0.6666666666666666,0.3333333333333333,0,0,1,4,5,5,5
87a949b12ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87a949b14ffffff,1,1,0,0,0,1,3,3,3,3
87a949b1cffffff,1,0,1,0,0,1,2,2,2,2
87a949b32ffffff,2,1,0,0,0,1,3,3,3,3
87a949b51ffffff,1,1,0,0,0,1,3,3,3,3
87a949b71ffffff,1,1,0,0,0,1,3,3,3,3
87a949b82ffffff,1,1,0,0,0,1,3,3,3,3
87a949ba9ffffff,1,0,1,0,0,1,2,2,2,2
87a949bacffffff,1,1,0,0,0,1,3,3,3,3
87a949bb0ffffff,2,0,1,0,0,1,2,2,2,2
87a949c20ffffff,1,1,0,0,0,1,3,3,3,3
87a949c52ffffff,1,1,0,0,0,1,3,3,3,3
87a949c70ffffff,1,0,1,0,0,1,2,2,2,2
87a949d0bffffff,1,1,0,0,0,1,3,3,3,3
87a949d15ffffff,1,1,0,0,0,0,4,5,5,5
87a949d18ffffff,4,1,0,0,0,0.75,4,5,5,5
87a949d40ffffff,1,1,0,0,0,1,3,3,3,3
87a949d44ffffff,1,0,1,0,0,1,2,2,2,2
87a949d56ffffff,5,0.6,0.4,0,0,0.8,4,5,5,5
87a949d68ffffff,1,1,0,0,0,1,3,3,3,3
87a949d6affffff,1,1,0,0,0,1,3,3,3,3
87a949d82ffffff,2,1,0,0,0,1,3,3,3,3
87a949d85ffffff,2,1,0,0,0,1,3,3,3,3
87a949d86ffffff,1,1,0,0,0,1,3,3,3,3
87a949da1ffffff,1,1,0,0,0,1,3,3,3,3
87a949db0ffffff,4,1,0,0,0.5,0.25,4,5,5,7
87a949db2ffffff,2,1,0,0,0,1,3,3,3,3
87a949db5ffffff,2,1,0,0,0,0.5,4,5,5,5
87a94c011ffffff,1,0,1,0,0,1,2,2,2,2
87a94c01cffffff,1,0,1,0,0,1,2,2,2,2
87a94c024ffffff,1,0,1,0,0,1,2,2,2,2
87a94c025ffffff,1,1,0,0,0,1,3,3,3,3
87a94c02affffff,2,1,0,0,0,1,3,3,3,3
87a94c02cffffff,1,1,0,0,0,1,3,3,3,3
87a94c032ffffff,1,1,0,0,0,1,3,3,3,3
87a94c034ffffff,2,0,1,0,0,1,2,2,2,2
87a94c041ffffff,1,1,0,0,0,1,3,3,3,3
87a94c06cffffff,1,1,0,0,0,1,3,3,3,3
87a94c081ffffff,2,1,0,0,0,1,3,3,3,3
87a94c093ffffff,1,1,0,0,0,0,4,5,5,5
87a94c0b2ffffff,1,1,0,0,0,1,3,3,3,3
87a94c0c2ffffff,2,1,0,0,0,0.5,4,5,5,5
87a94c0c6ffffff,2,1,0,0,0,0.5,4,5,5,5
87a94c0ddffffff,2,1,0,0,0,1,3,3,3,3
87a94c0e5ffffff,1,1,0,0,0,1,3,3,3,3
87a94c0ecffffff,1,1,0,0,1,0,4,5,5,7
87a94c0eeffffff,3,0,1,0,0,1,2,2,2,2
87a94c105ffffff,1,1,0,0,0,1,3,3,3,3
87a94c109ffffff,1,0,1,0,0,1,2,2,2,2
87a94c10cffffff,1,0,1,0,0,1,2,2,2,2
87a94c112ffffff,1,0,1,0,0,1,2,2,2,2
87a94c113ffffff,1,0,1,0,1,0,1,1,6,6
87a94c119ffffff,1,1,0,0,0,1,3,3,3,3
87a94c140ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87a94c144ffffff,19,0.631578947368421,0.3684210526315789,0,0.42105263157894735,0.3157894736842105,4,5,5,5
87a94c145ffffff,21,0.3333333333333333,0.6666666666666666,0,0.42857142857142855,0.5714285714285714,1,1,1,1
87a94c148ffffff,1,0,1,0,0,1,2,2,2,2
87a94c149ffffff,1,0,1,0,0,1,2,2,2,2
87a94c150ffffff,1,1,0,0,0,1,3,3,3,3
87a94c158ffffff,1,0,1,0,0,1,2,2,2,2
87a94c15dffffff,2,0,1,0,0.5,0.5,1,1,1,1
87a94c15effffff,3,1,0,0,0.3333333333333333,0.3333333333333333,4,5,5,5
87a94c161ffffff,2,1,0,0,1,0,4,5,5,7
87a94c162ffffff,1,1,0,0,1,0,4,5,5,7
87a94c163ffffff,8,0.125,0.875,0,0.25,0.75,1,1,1,1
87a94c164ffffff,4,1,0,0,0,0.75,4,5,5,5
87a94c165ffffff,3,1,0,0,0.3333333333333333,0.3333333333333333,4,5,5,5
87a94c168ffffff,5,1,0,0,0.4,0.2,4,5,5,7
87a94c169ffffff,1,1,0,0,0,1,3,3,3,3
87a94c16cffffff,5,1,0,0,0,1,3,3,3,3
87a94c16dffffff,2,1,0,0,0,1,3,3,3,3
87a94c16effffff,5,0.8,0.2,0,0.6,0.4,4,5,5,7
87a94c176ffffff,1,0,1,0,0,1,2,2,2,2
87a94c18affffff,1,1,0,0,0,1,3,3,3,3
87a94c191ffffff,1,1,0,0,0,1,3,3,3,3
87a94c19cffffff,1,1,0,0,0,1,3,3,3,3
87a94c201ffffff,2,1,0,0,0,1,3,3,3,3
87a94c213ffffff,1,0,1,0,0,1,2,2,2,2
87a94c21effffff,1,0,1,0,0,1,2,2,2,2
87a94c222ffffff,1,1,0,0,0,1,3,3,3,3
87a94c232ffffff,3,1,0,0,0,1,3,3,3,3
87a94c233ffffff,1,0,1,0,0,1,2,2,2,2
87a94c234ffffff,3,0.6666666666666666,0.3333333333333333,0,0,1,4,5,5,5
87a94c235ffffff,1,1,0,0,0,1,3,3,3,3
87a94c2e1ffffff,7,1,0,0,0.7142857142857143,0,4,5,5,7
87a94c31affffff,1,1,0,0,0,1,3,3,3,3
87a94c324ffffff,1,1,0,0,0,1,3,3,3,3
87a94c329ffffff,2,0.5,0.5,0,0,1,4,5,5,5
87a94c333ffffff,1,0,0,1,0,1,1,4,4,4
87a94c341ffffff,2,0,1,0,0,1,2,2,2,2
87a94c35affffff,1,0,1,0,0,1,2,2,2,2
87a94c389ffffff,1,1,0,0,0,1,3,3,3,3
87a94c3b6ffffff,2,1,0,0,0,0.5,4,5,5,5
87a94c42affffff,1,0,1,0,0,1,2,2,2,2
87a94c448ffffff,2,1,0,0,0,1,3,3,3,3
87a94c44bffffff,1,0,1,0,0,1,2,2,2,2
87a94c461ffffff,1,1,0,0,0,1,3,3,3,3
87a94c469ffffff,1,1,0,0,0,1,3,3,3,3
87a94c471ffffff,1,1,0,0,0,1,3,3,3,3
87a94c490ffffff,1,0,1,0,0,1,2,2,2,2
87a94c4e9ffffff,1,1,0,0,0,1,3,3,3,3
87a94c54affffff,1,1,0,0,0,1,3,3,3,3
87a94c610ffffff,1,1,0,0,0,0,4,5,5,5
87a94c654ffffff,1,1,0,0,0,1,3,3,3,3
87a94c68cffffff,1,1,0,0,0,0,4,5,5,5
87a94c6a9ffffff,3,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a94c6e4ffffff,1,0,1,0,0,1,2,2,2,2
87a94c702ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87a94c704ffffff,1,1,0,0,0,1,3,3,3,3
87a94c705ffffff,1,1,0,0,0,1,3,3,3,3
87a94c710ffffff,1,1,0,0,0,1,3,3,3,3
87a94c712ffffff,1,0,1,0,0,1,2,2,2,2
87a94c714ffffff,4,1,0,0,0,0.75,4,5,5,5
87a94c715ffffff,1,1,0,0,0,1,3,3,3,3
87a94c716ffffff,1,1,0,0,0,1,3,3,3,3
87a94c71affffff,1,0,1,0,0,1,2,2,2,2
87a94c723ffffff,1,1,0,0,0,0,4,5,5,5
87a94c730ffffff,2,1,0,0,0,1,3,3,3,3
87a94c733ffffff,2,1,0,0,0,1,3,3,3,3
87a94c734ffffff,2,1,0,0,0,1,3,3,3,3
87a94c7a0ffffff,1,1,0,0,0,1,3,3,3,3
87a94c7a2ffffff,1,1,0,0,0,0,4,5,5,5
87a94c7a4ffffff,1,1,0,0,0,1,3,3,3,3
87a94c7adffffff,1,1,0,0,0,1,3,3,3,3
87a94c7b1ffffff,2,1,0,0,0,1,3,3,3,3
87a94c7b5ffffff,3,1,0,0,0,1,3,3,3,3
87a94c815ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87a94c82effffff,1,1,0,0,0,1,3,3,3,3
87a94c841ffffff,1,1,0,0,0,0,4,5,5,5
87a94c842ffffff,1,1,0,0,0,0,4,5,5,5
87a94c843ffffff,1,1,0,0,0,1,3,3,3,3
87a94c848ffffff,5,1,0,0,0,0,4,5,5,5
87a94c849ffffff,1,1,0,0,1,0,4,5,5,7
87a94c84affffff,4,1,0,0,0,0.5,4,5,5,5
87a94c84bffffff,3,1,0,0,0,1,3,3,3,3
87a94c84cffffff,2,1,0,0,0,1,3,3,3,3
87a94c84dffffff,7,1,0,0,0.14285714285714285,0.14285714285714285,4,5,5,5
